label,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24,sample25,sample26,sample27,sample28,sample29,sample30,sample31,sample32,sample33,sample34,sample35,sample36,sample37,sample38,sample39,sample40,sample41,sample42,sample43,sample44,sample45,sample46,sample47,sample48,sample49,sample50,sample51,sample52,sample53,sample54,sample55,sample56,sample57,sample58,sample59,sample60,sample61,sample62,sample63,sample64,sample65,sample66,sample67,sample68,sample69,sample70,sample71,sample72,sample73,sample74,sample75,sample76,sample77,sample78,sample79,sample80,sample81,sample82,sample83,sample84,sample85
0,-0.14817,1.7494,-0.092488,-1.1425,0.19772,1.809,-0.30316,-1.0873,-0.099866,1.5983,-0.48836,-1.0962,0.17449,1.4554,-0.29802,-0.94135,-0.21243,1.5419,-0.18199,-1.1762,-0.13051,1.4865,-0.41964,-1.0491,-0.23441,1.4398,-0.47769,-1.0637,-0.14862,1.374,-0.53419,-1.1039,0.081235,1.4294,0.89178,1.5011,-0.39035,-1.1472,-1.3309,-1.3361,-0.27806,1.4158,-0.53309,-1.0815,0.069488,1.3288,1.1569,1.3668,-0.3081,-1.0151,-0.075226,1.4229,-0.50207,-1.0287,-0.07505,1.4336,-0.33145,-0.8445,-0.27156,1.5249,-0.47516,-1.2492,-1.3374,-1.2674,-0.24868,1.6467,-0.168,-1.1772,-0.17353,1.5285,-0.27161,-0.96239,0.080181,1.5786,-0.18331,-1.1661,-0.068821,1.8864,-0.32023,-1.0871,-0.22126,1.5527,-0.18011,-1.1368,-0.049128
0,-0.29463,-1.2632,-0.14547,1.6306,-0.30578,-1.184,0.065942,1.5212,-0.3764,-1.0271,-0.34424,1.4582,-0.19271,-0.92601,-0.0094177,1.5309,-0.23086,-0.72222,-0.13011,1.2953,0.7301,1.2136,-0.37158,-0.92372,-1.1788,-1.1925,-0.25212,1.3606,-0.20994,-1.2389,-0.10869,1.5511,1.2153,1.3709,-0.10436,-0.8845,-1.104,-1.2237,-0.059559,1.3914,-0.30968,-0.89917,-0.13298,1.4331,1.1397,1.0051,-0.5098,-0.9065,-0.18446,1.5066,-0.18853,-1.1744,-1.2982,-1.328,-0.25786,1.7957,-0.11373,-1.088,-0.21314,1.4012,-0.094466,-1.2323,-0.093931,1.2615,0.89834,1.2815,-0.26613,-1.1041,-0.30276,1.585,-0.29494,-1.0944,-0.14698,1.6704,-0.36266,-1.0985,-1.2484,-1.1016,-0.049717,1.4568,1.2482,1.5167,-0.16421,-0.97436,-1.2966
0,-0.54717,-0.94706,1.4219,1.0539,-0.90655,-0.12427,1.624,-0.22638,-1.062,-0.76375,1.4828,0.96605,-1.1438,-0.7592,0.89243,0.20228,-1.022,-0.99006,1.8694,1.138,1.165,0.048155,-1.3705,-0.80299,-1.3266,-0.75871,0.97939,-0.35484,-1.3675,-0.040664,1.4696,0.24073,0.026855,-1.0463,1.9701,0.30119,-0.27755,-0.61708,0.70073,0.74548,1.3099,-0.6253,-0.39272,-0.80141,-0.53964,-1.3908,1.3601,0.79476,0.74799,-0.18934,-0.8939,-0.51324,1.7707,0.32014,-0.43533,-1.1062,-1.2655,-0.84962,0.67994,-0.0017076,-0.97667,-0.55059,1.3432,-0.15271,-1.2125,-0.68882,0.55333,1.5273,0.73723,-0.22485,-1.4067,-1.2289,-0.66829,-0.41866,1.6747,1.1344,1.4277,-0.14207,-0.95649,-1.4543,-1.1859,-0.38501,1.3412,1.0742,1.0175
0,0.94566,-1.4904,-1.3567,1.6125,1.6488,-1.0916,-1.2609,0.85963,0.87266,-1.2793,-0.65972,-1.0159,-0.0074938,0.063619,0.57398,-0.87927,-1.3288,0.82366,1.8893,-1.1087,-1.2179,1.3522,1.0397,-1.0693,-1.2215,1.1344,2.1309,1.4289,-0.1832,-1.0326,-0.057163,0.7035,0.80434,-1.0278,-0.96341,-0.80562,-0.76335,0.92922,-0.62948,-1.2224,-1.3735,1.0207,1.4631,1.1757,0.21127,-0.85281,0.19674,-0.62853,-0.46836,0.57365,1.0605,0.92695,0.30239,-0.85034,0.0097721,1.4074,0.38623,-0.93764,-1.2519,-0.88296,-0.82282,0.67953,-0.66344,-1.0265,-0.96262,0.92006,2.1825,1.4272,0.050151,-0.82602,-0.88249,-0.10568,-0.2225,0.31878,1.0386,0.40103,-0.34771,-1.049,-0.53224,-0.71583,-0.085598,0.49518,0.25578,1.3749,0.47016
0,-0.82545,1.1236,1.1091,-0.75175,-0.84947,-0.42471,-0.69027,0.56814,0.7584,1.1544,1.157,-1.013,-1.101,-1.1495,-0.96167,0.74973,1.6731,-1.0273,-0.7503,0.8023,0.7108,-1.0686,-1.0634,0.48905,0.62816,1.1221,1.4716,-0.65005,-1.2463,-0.92921,-1.2712,0.71079,1.3848,1.1339,0.59195,-1.0046,-0.95049,-0.96946,-0.60582,0.45567,0.93191,0.71397,0.95425,-0.93751,-0.99309,-0.94941,-1.0961,1.0033,1.2707,1.4329,0.52258,-1.127,-1.1099,-0.82369,-1.295,0.18155,1.5861,1.1156,0.88611,-0.826,-0.81942,1.0457,0.91299,-0.87926,-1.1292,-1.1445,-0.81211,0.38825,1.4406,1.8259,0.5742,-0.87196,-0.84607,1.1285,0.88342,-0.61256,-0.84699,0.8517,1.0891,-0.80363,-0.98105,0.91691,1.023,-1.1616,-1.1043
0,-1.1086,0.14978,1.5173,1.4132,-1.1077,-0.96172,-1.1076,-0.65926,0.69152,0.43126,0.27254,0.23306,-0.95233,-1.0021,0.88357,1.4752,-1.0701,-1.3094,1.0503,1.2922,-1.1146,-1.1667,1.459,1.7612,-1.2223,-0.81715,-1.0906,-0.51052,0.56374,0.83879,1.2289,0.44908,-1.4134,-0.53147,-0.25942,-0.67943,0.3573,0.054247,-0.62457,-1.1025,1.2157,1.533,-1.3239,-0.82985,0.76638,1.711,-0.51243,-1.4745,0.5636,1.5021,0.87457,0.09444,-1.2389,-0.76645,-0.67354,-0.626,0.62631,0.70002,-0.9505,-0.99048,0.39312,1.8977,0.53223,0.29787,-0.71985,-0.41936,-0.33341,-0.59739,0.94738,1.2196,0.93288,0.11077,-1.1325,-0.15454,-0.82548,-0.69885,0.83657,0.25454,-1.1448,-1.3815,0.52797,2.0271,1.7654,0.04295,-0.88952
0,1.352,1.1444,1.261,-0.38142,-0.98143,-1.0745,-1.2992,-0.047609,1.369,0.99094,1.3126,-0.68676,-1.2013,-1.2136,-0.92751,0.092777,1.2731,1.1712,1.1071,-0.47759,-1.1542,-1.22,-1.1414,0.11362,1.4008,0.70575,1.2763,-0.46255,-1.2506,-1.2471,-1.0642,-0.22198,1.5191,-0.43677,-1.2181,-0.15506,1.2323,1.2532,1.1029,-0.29677,-1.1219,-0.11325,1.4517,-0.15816,-1.0202,-1.088,-1.2306,-0.10102,1.5683,-0.11533,-0.82362,-0.22277,1.3383,1.1706,1.2618,-0.070809,-1.0262,-1.1671,-1.0889,-0.22607,1.3125,-0.0091155,-1.2044,0.057673,1.4652,-0.24567,-1.134,-0.19892,1.3798,-0.2711,-0.93466,-0.58104,1.3252,1.1163,1.1936,-0.075468,-1.1688,-0.27175,1.3126,-0.12328,-0.92109,-0.99701,-0.94057,-0.18599,1.3645
0,0.75007,1.3274,1.1875,0.69903,-1.064,-0.99987,-1.095,-0.93613,0.88686,0.95241,1.0781,0.85132,-0.99169,-1.0394,1.1092,0.97789,-0.93927,-0.94719,-1.0497,-0.90529,0.94449,1.1139,0.95581,0.69377,-1.0743,-1.0181,0.86134,0.99162,-1.0028,-1.045,0.87887,0.99182,-0.96621,-1.0596,-1.0644,-1.0652,0.86842,0.78301,-1.1033,-1.0652,0.82232,1.3381,1.112,0.77975,-0.98491,-1.0223,-1.0553,-1.0148,0.62575,1.2412,1.096,0.59204,-1.1595,-1.105,0.67004,0.8434,-0.92846,-0.92736,0.99041,1.2706,-0.78646,-0.98815,-1.0379,-1.0349,0.85459,1.099,-0.99154,-0.97057,0.71274,1.0997,-0.9498,-1.0144,0.60555,1.3265,1.1067,0.58195,-1.0961,-1.0292,-1.0817,-1.1288,0.92909,1.242,1.1183,0.71677,-0.93835
0,1.0065,1.0354,1.3474,0.26058,-1.0129,-0.66604,1.1131,0.15234,-1.118,-0.4571,1.4139,-0.17166,-1.2766,-1.2539,-1.1098,-0.8912,1.8411,0.25627,-1.2131,-0.39056,1.158,0.014827,-1.3701,-0.62589,1.237,0.069359,-1.092,-0.61575,1.1736,0.81623,1.4637,0.56339,-0.5284,-0.66294,1.4666,0.083867,-0.86085,-1.3044,-1.0821,-0.62469,1.7177,0.98788,1.5029,0.1955,-0.68636,-0.86164,1.4052,0.2174,-1.1743,0.057922,1.2256,0.046075,-1.2957,-1.2133,-0.97975,-0.60058,1.6767,0.65778,-1.2393,-0.5912,1.0537,0.031862,-1.2848,-0.75376,1.3029,0.19416,-1.2576,-0.50745,1.023,0.54562,0.91932,0.41036,-0.85697,-0.88166,1.3597,-0.072578,-1.349,-1.0534,-1.201,-0.38876,1.6854,1.1246,1.2914,0.17992,-0.70869
0,-0.95603,-0.5893,1.7293,0.27837,-1.1541,-0.84739,1.6659,0.15165,-0.95204,-0.70982,1.3607,0.25132,-0.8829,-0.73827,1.5746,0.21694,-1.219,-0.32023,1.6043,-0.039423,-1.1072,-0.60829,1.7462,0.26985,-1.111,-0.73989,1.2903,0.54843,-1.2587,-0.59945,1.6248,-0.026952,-0.7903,-0.54052,1.5466,0.25384,-0.71588,-0.78813,1.4246,-0.0047439,-0.82097,-0.91528,1.775,0.43839,-1.1233,-0.64926,1.3476,0.21548,-1.1084,-1.0352,1.5212,-0.011698,-0.93456,-0.4722,1.4148,-0.1094,-1.1985,-0.5835,1.4992,0.046928,-0.87504,-0.67152,1.6302,0.26982,-1.0575,-0.4567,1.5014,0.12462,-1.036,-0.47835,1.6878,-0.16977,-0.97253,-0.77989,1.3887,0.22364,-0.56636,-0.46054,1.5234,0.020938,-1.1998,-0.59466,1.7212,0.030427,-0.93789
0,0.093818,-1.0133,-0.54837,1.4245,0.9112,1.1804,0.12408,-1.1813,-1.2923,-1.0627,-0.48996,1.6083,-0.025832,-0.91081,-0.501,1.2795,-0.045205,-1.0865,-0.42324,1.4754,0.11682,-0.98511,-0.2626,1.3466,0.94917,1.0819,-0.047038,-1.1832,-1.0359,-1.195,-0.3443,1.5104,0.073702,-1.2101,-0.30521,1.3292,-0.1143,-1.087,-0.3505,1.443,0.013225,-1.1783,-0.51673,1.3777,0.98777,1.4012,0.2197,-1.0715,-0.25829,1.2994,0.0062115,-1.1034,-1.095,-1.1444,-0.72068,1.2741,0.92687,1.437,0.10382,-1.0006,-0.1551,1.48,0.11483,-1.0367,-1.2526,-1.1006,-0.48103,1.5405,0.21064,-1.0977,-0.46565,1.4709,1.0926,1.2626,0.22308,-1.113,-1.2081,-1.2533,-0.052515,1.5553,1.1205,1.325,0.075292,-1.1666,-1.2937
0,-0.85071,1.1048,1.0431,1.281,1.0245,-1.2177,-1.0831,-0.91456,-1.3291,1.0063,1.1098,1.1403,0.77316,-1.0603,-1.2087,-0.90256,-0.88981,1.0587,0.63948,-1.0464,-1.0959,1.0256,0.98185,0.83688,0.64193,-0.92574,-1.103,1.1209,0.64734,-0.95208,-0.976,0.98354,0.88909,-1.1242,-1.1206,-1.0851,-0.97448,1.5183,0.59837,-1.1089,-0.81395,1.3114,0.78704,-0.52574,-1.039,1.0673,1.2545,1.2074,0.56675,-1.2477,-1.1704,-0.86286,-0.84,1.0258,0.46524,-1.2547,-0.94334,0.8739,1.1257,1.2817,0.3418,-0.84939,-0.95986,0.9577,0.63771,-0.6045,-1.0415,-1.093,-0.97605,1.1648,0.32661,-0.86544,-0.65299,0.87053,1.2613,1.1318,0.5679,-0.84,-1.1986,0.85572,0.86097,-1.2422,-1.1134,0.95854,0.77642
0,0.66984,1.1648,1.0534,0.9286,-0.61696,-1.2055,0.60149,1.2289,-0.85398,-1.2528,0.69876,1.2689,-0.69615,-1.1037,0.50229,1.2912,-0.81198,-1.3038,-1.2053,-0.94492,0.57607,1.0265,-0.90669,-1.3672,0.66419,1.1968,1.0363,0.95729,-0.60052,-1.1204,0.88777,1.1712,-0.67804,-1.2129,-0.98875,-1.1859,0.46406,1.0069,-0.82331,-1.2499,0.60408,1.2346,1.0087,1.0466,-0.81443,-1.0653,-1.0006,-1.2461,0.60383,0.97543,-1.0141,-1.2064,0.70066,1.1718,-0.91813,-1.2131,0.485,1.3936,1.0429,0.97586,-0.72909,-1.1428,0.84207,1.292,-0.75491,-1.1446,-1.1538,-1.1636,0.6363,1.1018,-0.7314,-1.1974,0.71245,1.2203,1.1503,0.95793,-0.54148,-1.0481,0.60883,1.0465,-0.78534,-1.2155,0.6635,1.0902,-0.74557
0,0.47243,0.061231,-1.1383,-1.1374,1.0075,0.83098,-0.93938,-1.0241,0.91522,1.1849,1.1034,0.79598,-0.19261,-0.60982,1.2053,0.72831,-1.1603,-1.0973,-0.95871,-1.2001,0.85954,1.1921,1.1489,0.72314,-1.0488,-0.97329,0.99849,0.81549,-1.1192,-1.1182,-0.88235,-0.93495,1.0974,0.69216,-1.0446,-0.91181,0.91669,1.0036,1.0938,0.78579,-1.0362,-0.98849,-1.1853,-0.90508,1.1551,0.95965,1.0011,0.84564,-1.1818,-1.1445,-0.93613,-1.055,0.92288,1.2284,1.1365,0.68496,-1.0098,-1.006,-1.106,-0.86829,1.012,1.2279,1.1288,0.94731,-1.0189,-0.92549,0.96445,0.78116,-1.0569,-1.0289,-1.0711,-1.0994,0.98483,0.89033,-0.93196,-1.1487,0.8711,0.89311,-1.0942,-0.91807,0.88793,1.2037,1.2569,0.75111,-1.1598
0,0.625,1.5592,1.1826,1.0278,-0.42017,-1.2051,-1.0713,-1.2,0.82683,1.4937,-0.7354,-1.1322,0.065095,1.2548,-0.19847,-0.8819,-0.049284,1.0539,-0.43562,-1.2348,0.44325,1.0047,0.99161,0.93881,-0.9618,-1.0109,-0.98859,-1.1134,0.32109,1.0803,-0.77346,-0.92914,0.27575,1.1617,0.81081,1.0061,-1.0934,-1.0713,-1.1479,-1.1156,0.68224,1.1197,-0.70368,-0.98844,0.48345,1.2277,1.3264,1.1096,-0.92587,-0.98617,-1.1272,-0.44395,0.32701,1.7626,-0.83435,-1.0853,-0.037707,1.1035,1.1675,0.97438,-0.727,-0.9681,-0.75105,-1.1027,0.39867,1.5755,1.3397,1.0692,-0.7629,-1.0395,-1.1359,-1.1756,0.99856,1.2046,1.0469,1.4208,-0.78947,-1.0659,0.23125,1.2616,-0.48637,-1.2446,-1.3066,-0.95362,0.45806
0,-1.2221,-1.2164,-0.44786,1.3083,1.176,1.3492,0.10483,-1.1005,-1.2758,-1.1666,-0.45853,1.4389,0.12442,-1.2343,-0.45322,1.3671,0.38063,-0.95516,-0.4791,1.3377,0.94219,1.4116,0.20591,-1.1666,-1.2636,-1.0231,-0.4597,1.49,0.33111,-1.1922,-0.3885,1.4971,0.10364,-1.0151,-0.54267,1.3337,0.99758,1.4207,0.21923,-1.1859,-1.1272,-1.1625,-0.42599,1.6742,0.93106,1.2431,0.037174,-0.95278,-1.1492,-1.0658,-0.46096,1.3015,1.0494,1.3707,0.28325,-1.0012,-0.5064,1.4461,0.10483,-0.77004,-0.56375,1.3273,0.054036,-0.99061,-0.39976,1.3558,0.26751,-0.88345,-1.0571,-1.0948,-0.69617,1.3647,0.23174,-0.95624,-0.23726,1.3012,1.1338,1.2158,-0.0040133,-1.0535,-1.1635,-1.0588,-0.60553,1.2347,0.16556
0,-0.085188,1.3308,-0.48862,-0.98636,-0.085021,1.3409,-0.32735,-0.81227,-0.27075,1.4272,-0.46319,-1.1948,-1.2782,-1.212,-0.24913,1.5423,-0.17288,-1.1267,-0.1781,1.4306,-0.2708,-0.9237,0.061697,1.4779,-0.18734,-1.1162,-0.079134,1.7689,-0.31675,-1.0416,-0.22322,1.4535,-0.18432,-1.0885,-0.060521,1.3518,1.1002,1.3885,-0.40897,-1.0245,-1.1677,-1.1841,-0.058198,1.4597,-0.19084,-1.2475,-0.27721,1.3576,0.031403,-1.269,0.036616,1.7662,-0.24518,-0.95176,-0.0093283,1.498,-0.40967,-0.91663,0.099228,1.4798,0.90935,1.3575,-0.17986,-1.1215,-1.2053,-1.0933,-0.051482,1.5537,1.0078,1.4443,-0.30841,-0.8893,0.070227,1.699,-0.26698,-1.1574,-0.98881,-1.308,-0.19473,1.5708,0.86246,1.2957,-0.21918,-1.0524,-1.3538
0,0.4248,-1.237,-1.211,-1.1474,-0.11091,1.9623,1.2003,1.1452,0.46095,-1.3166,-0.78075,-0.71766,-0.91026,1.0978,1.0415,1.9247,0.042072,-1.1541,-0.40026,1.1986,-0.069494,-0.61412,-1.2852,-1.2198,-0.036973,1.4369,1.1258,1.0931,0.51731,-1.2207,-0.31563,1.1798,-0.063598,-1.0158,-0.45373,1.6345,0.013995,-1.152,0.0722,1.5675,0.35543,-1.154,-0.46376,1.6696,-0.053302,-1.0478,-0.5621,1.093,-0.25164,-1.0016,-0.43692,1.4566,0.3295,-0.88857,-0.56454,1.426,-0.38274,-1.1077,-1.0335,-1.1043,-0.6343,1.4378,1.3018,1.2243,0.44794,-1.0881,-0.60138,1.2475,0.32379,-0.83039,-0.83108,-1.1053,-0.44334,1.7966,0.42467,-1.368,-0.45254,1.4449,-0.0028565,-0.88019,-0.73074,1.2314,0.19089,-1.1797,0.09228
0,0.064866,1.2941,-0.011274,-0.90891,-0.90895,-0.98421,-1.0195,-0.71543,-0.7101,-1.0805,0.0018744,1.6561,0.015124,-1.1494,0.10677,0.90162,-0.27276,-0.95962,-0.75193,-0.72841,-1.003,-1.2175,-0.97019,-1.0377,-0.71804,-1.0257,-0.64824,-1.0422,-0.91203,-0.99925,0.44177,1.6912,1.1325,1.0855,-0.29662,-0.55156,-0.98216,-0.9243,-0.15676,1.8665,1.2669,1.5889,0.059394,-0.80084,0.48932,1.3495,0.16512,-1.0996,0.062472,1.2101,-0.18867,-0.82701,-0.90891,-0.67173,0.24537,1.692,1.3884,1.7211,0.18324,-0.70037,-1.0693,-1.0581,0.58689,1.8317,0.12827,-0.74193,0.046782,1.2504,0.087879,-0.99076,0.17261,1.5426,1.4532,1.8088,-0.13515,-0.96823,-0.68865,-0.552,-0.23932,2.0057,1.7065,1.5182,-0.081465,-0.52455,-0.88663
0,-0.34121,-1.0432,-1.1862,-1.0462,-0.04264,1.3947,1.1957,1.4519,-0.15187,-0.92483,-1.2323,-1.1838,-0.07666,1.6214,1.0999,1.3122,0.0073419,-1.1724,-1.0992,-0.92917,-0.06809,1.5208,1.2108,1.481,-0.022688,-0.95322,-0.17157,1.7009,-0.16366,-1.1416,-1.1461,-1.1053,0.1228,1.3417,1.1366,1.3504,-0.4558,-1.0474,-0.10321,1.4192,-0.14832,-1.0152,-1.214,-1.2364,-0.19675,1.3105,-0.077246,-1.018,-0.17166,1.5164,0.16662,-0.71873,-0.25702,1.6112,1.0365,1.3224,-0.33064,-1.0615,-0.96986,-1.1458,0.096722,1.5346,-0.36587,-1.3158,0.039031,1.182,0.97435,1.3937,-0.30854,-0.79655,-0.19376,1.4535,-0.077099,-1.1451,-1.0975,-0.95188,-0.16715,1.4501,-0.35415,-1.1664,0.042971,1.243,0.012729,-1.127,-0.31751
0,-0.046025,-1.1723,0.1298,1.4542,-0.2337,-0.84726,0.24287,1.6208,-0.51635,-1.1761,-1.3112,-1.2637,3.922e-05,1.4774,-0.37626,-1.2172,0.26428,1.6962,-0.17795,-0.89892,0.27094,1.5986,-0.42206,-0.92053,0.22533,1.4384,0.86424,0.94397,-0.26057,-1.2981,0.14194,1.3251,-0.4446,-1.2278,-1.2842,-1.2997,-0.10707,1.0678,-0.47653,-1.0348,0.23782,1.4009,0.78978,1.063,-0.50346,-1.1482,0.3351,1.4576,-0.40678,-0.95676,-1.1467,-1.33,0.10338,1.4251,-0.63922,-1.1001,0.16651,1.6618,0.93012,0.98635,-0.37381,-1.3409,-1.0252,-1.3587,0.19292,1.4158,1.1316,1.0637,-0.23475,-1.1873,-1.0837,-1.1967,0.17693,1.2846,0.92582,1.3119,-0.3669,-1.1511,0.1307,1.5417,-0.39596,-0.93472,0.13598,1.7906,-0.52788
0,-1.1232,0.74042,1.1237,0.87525,0.9442,-0.83508,-1.1151,0.69966,1.1455,-0.86335,-1.0816,-1.1517,-1.1528,0.7224,0.97686,-1.0899,-1.1999,0.78556,1.061,-0.89884,-1.1109,0.81528,1.1584,-0.70708,-1.1039,0.7342,1.133,-0.92712,-1.085,0.75977,1.1642,-1.0299,-0.95836,0.73014,1.0718,-1.0639,-1.0823,0.76647,1.1404,-0.81128,-0.97712,0.7738,1.356,0.99037,1.0988,-0.93265,-0.98844,-1.1096,-1.1942,0.59814,1.1976,-0.7058,-1.1054,0.68237,1.0539,1.1768,1.0218,-0.97117,-1.1097,-1.1668,-1.0813,0.6683,1.0691,-0.7321,-1.0524,0.73135,1.1852,0.97464,1.0477,-0.86731,-1.0912,-1.2156,-1.1149,0.79031,0.99993,-0.88136,-1.0708,0.83839,1.2759,0.87415,0.91645,-0.7362,-1.1109,0.66609,1.071
0,-0.79053,-0.94664,0.75249,0.26437,-0.65258,-0.17514,1.5516,0.73301,-1.3366,-0.8051,0.70985,1.2422,1.2977,0.096975,-1.2386,-0.61484,-0.84175,-0.99412,1.2796,-0.093857,-1.2457,-0.39025,0.92475,1.2288,1.0016,0.014016,-1.4209,-1.2779,-1.0453,-1.1612,0.83957,0.44595,-0.88565,-0.75595,1.2193,0.81042,1.5704,0.42972,-1.2522,-1.1913,-1.262,-0.30683,1.6284,1.1559,1.3103,-0.011507,-0.76491,-0.7606,1.9282,0.10079,-1.2877,-0.49761,-1.1672,-0.50291,1.6493,-0.020597,-1.2683,-0.058544,0.91821,0.56644,0.95946,0.22708,-0.80339,-0.63862,1.432,0.30716,-1.0522,-0.34118,0.68286,-0.08941,-1.2977,-0.23508,1.4445,0.20147,-1.4785,-1.1753,-1.3884,-0.4951,1.2321,0.45628,-0.90131,-0.068905,1.6722,1.2279,1.4771
0,0.99967,0.78562,1.2041,-0.99625,-1.1004,-1.2464,-1.2202,0.64896,1.4831,-0.68692,-0.9559,0.36478,1.1913,-0.42812,-1.215,0.077899,1.5162,0.96244,0.99275,-0.57971,-1.1486,0.14723,1.6268,-0.82278,-0.89195,-1.2418,-1.3586,0.14019,1.0927,-0.77392,-1.018,0.31592,1.4866,-0.63207,-1.1516,0.41385,1.1932,-0.82704,-1.1506,0.55978,1.2687,-0.82352,-0.92413,0.22288,1.5985,-0.73636,-1.2035,0.43449,1.1332,-0.67361,-1.114,0.33344,1.2444,-0.8672,-0.92745,0.48398,1.7704,-0.33774,-1.0956,0.21202,1.5354,-0.62123,-1.1048,0.21417,1.3101,-0.548,-1.1642,0.15806,1.4942,-0.72431,-1.0168,0.43473,1.5511,-0.64483,-0.99755,0.036014,1.4402,-0.65528,-1.0654,0.17249,1.2362,1.3783,1.3556,-0.60098,-0.92897
0,0.42152,1.3983,1.5128,0.7461,-0.92135,-0.75508,-1.2125,-1.1047,0.76123,1.4541,-1.0704,-1.0855,0.60806,1.3698,-0.7349,-1.2095,0.37877,1.053,0.88187,1.2895,-0.58504,-1.1862,0.39475,0.79756,-1.0554,-1.3524,0.63479,0.79008,-0.63161,-1.0681,0.50903,1.0126,-1.0711,-1.0164,0.27589,1.1025,-0.71751,-0.837,0.16583,1.5529,-0.8561,-1.2304,-1.0153,-1.0361,0.82776,1.4581,-1.1413,-1.1885,0.52694,0.9797,0.58541,1.1842,-0.45561,-0.79232,0.22196,1.3125,-0.70312,-1.1745,0.78255,1.1237,-1.1194,-1.3527,0.60414,0.69698,-0.99286,-0.69606,-1.0887,-1.3167,0.65676,1.5593,0.92038,1.3462,-0.85476,-0.87835,-0.88976,-0.92004,0.77392,1.5217,0.93216,1.3401,-0.63919,-0.9658,0.47939,1.0228,-1.0453
0,0.4457,-0.95234,-1.3164,-0.90799,-1.0342,0.9589,0.11369,-1.1015,-0.6197,1.3232,0.86856,-0.43844,-1.0091,1.181,1.0269,1.0378,0.69446,-1.0578,-1.1435,-0.58509,-0.79177,1.0634,1.2807,1.489,0.47758,-1.2065,-0.82185,1.199,0.87055,-0.94247,-0.81632,-0.99593,-1.193,1.615,0.7661,1.2199,0.73725,-0.89663,-0.76741,0.95303,0.13753,-0.99029,-0.79328,0.85089,0.97629,-0.85212,-0.58509,-1.2594,-1.0866,1.0281,0.73231,1.8493,0.88076,-0.8082,-1.1017,1.2714,0.4005,-1.1346,-0.66514,-0.8518,-0.98978,1.4215,0.72626,-0.96317,-1.0475,0.45981,1.3402,1.5406,0.53785,-0.92697,-0.8887,0.5674,-0.1171,-1.1622,-1.0578,-0.98499,-0.68274,0.59222,1.0042,1.4597,0.77349,-1.2998,-1.1217,1.3651,0.73142
0,0.67799,-0.9581,-0.44137,0.90303,0.69427,1.5259,0.97226,-0.96803,-0.99806,-1.0491,-0.9817,1.6729,1.1383,1.3769,0.88339,-1.0567,-0.78023,1.1111,0.38787,-0.98787,-1.3461,-0.94422,-1.0684,0.89289,0.061157,-1.1346,-0.66053,1.2514,0.80399,-0.48217,-1.0437,1.1115,0.95981,0.97055,0.63267,-1.0917,-1.1759,-0.62647,-0.82986,0.99573,1.2095,1.4146,0.41924,-1.2379,-0.85946,1.1291,0.80594,-0.97816,-0.85402,-1.0308,-1.2246,1.5385,0.70316,1.1497,0.67477,-0.93304,-0.80589,0.88711,0.084614,-1.0252,-0.83135,0.7866,0.91,-0.88925,-0.62647,-1.2901,-1.12,0.96099,0.66991,1.7691,0.81599,-0.84602,-1.1348,1.2004,0.34339,-1.1672,-0.70525,-0.88893,-1.0247,1.3481,0.66396,-0.99852,-1.0815,0.40175,1.2681
0,-0.2853,-1.2893,-0.30088,1.4139,-0.32806,-0.87473,-0.010956,2.0969,-0.69416,-1.3123,0.033329,1.2334,-0.19657,-0.71862,-0.036777,1.6938,-0.14133,-0.9331,-0.33337,1.3453,1.5667,1.593,-0.64105,-0.64475,-1.295,-1.18,-0.31282,1.5194,0.50852,0.54029,-0.24287,-1.4478,-0.36684,-1.0306,-0.54671,1.1844,-0.26574,-1.1183,0.04831,1.5048,-0.31507,-1.0719,-0.3885,1.3494,-0.38027,-1.2709,-0.020957,1.6459,0.13585,-0.9317,-0.40024,1.3954,0.36416,-1.1196,-0.39527,1.1688,0.79174,1.1153,-0.46708,-1.1761,-0.96265,-0.58014,-0.23635,1.4871,1.2275,1.6591,-0.42321,-1.1777,-1.1686,-1.0774,0.075852,1.4806,0.94102,1.4993,-0.18075,-0.67482,-0.13855,1.2828,-0.93546,-1.2523,-1.3871,-0.97254,-0.39922,1.4161,0.73416
0,-1.1564,-0.2429,1.5701,0.2138,-1.1016,-1.3053,-1.3557,-0.40278,1.3911,-0.13326,-0.94351,-0.38873,1.603,0.065635,-1.0012,-0.45259,1.3972,-0.073969,-1.0085,-0.3859,1.569,-0.013403,-0.80442,-0.34063,1.7341,0.04842,-0.74493,-0.41567,1.5596,0.067616,-1.042,-0.35084,1.6043,-0.025831,-0.9406,-0.2759,1.5897,-0.010943,-0.94689,-0.22886,1.4735,0.94338,1.2338,0.027771,-1.2698,-1.1196,-1.176,-0.38317,1.4843,-0.10337,-1.1049,-0.21282,1.4781,1.105,1.1331,-0.020729,-1.1166,-0.98206,-1.2407,-0.45938,1.5714,-0.10096,-1.0763,-0.30897,1.424,1.0367,1.1072,0.0084297,-1.384,-0.42748,1.6427,-0.033787,-1.2472,-0.97254,-1.3709,-0.21869,1.2647,0.087406,-1.1264,-0.29971,1.4473,1.0922,1.2205,-0.12141,-1.2243
